file_id,dataset_id,mip_era,activity_drs,institution_id,source_id,experiment_id,member_id,table_id,frequency,grid_label,version,nominal_resolution,variable_id,variable_long_name,variable_units,datetime_start,datetime_end,file_size,data_node,file_url,dataset_pid,tracking_id
CMIP6.ScenarioMIP.NCC.NorESM2-LM.ssp585.r1i1p1f1.Omon.chl.gr.v20191108.chl_Omon_NorESM2-LM_ssp585_r1i1p1f1_gr_205101-206012.nc|noresg.nird.sigma2.no,CMIP6.ScenarioMIP.NCC.NorESM2-LM.ssp585.r1i1p1f1.Omon.chl.gr.v20191108|noresg.nird.sigma2.no,CMIP6,ScenarioMIP,NCC,NorESM2-LM,ssp585,r1i1p1f1,Omon,mon,gr,20191108,100 km,chl,Mass Concentration of Total Phytoplankton Expressed as Chlorophyll in Sea Water,kg m-3,2051-01-01T00:00:00Z,2060-12-01T00:00:00Z,708514449,noresg.nird.sigma2.no,http://noresg.nird.sigma2.no/thredds/fileServer/esg_dataroot/cmor/CMIP6/ScenarioMIP/NCC/NorESM2-LM/ssp585/r1i1p1f1/Omon/chl/gr/v20191108/chl_Omon_NorESM2-LM_ssp585_r1i1p1f1_gr_205101-206012.nc,hdl:21.14100/4582b80f-fccf-3e5e-9d4c-f813745c3f9f,hdl:21.14100/badbc90a-f26b-4b9e-82f0-a37d99c1611d
CMIP6.ScenarioMIP.NCC.NorESM2-LM.ssp370.r1i1p1f1.Omon.chl.gr.v20191108.chl_Omon_NorESM2-LM_ssp370_r1i1p1f1_gr_204101-205012.nc|noresg.nird.sigma2.no,CMIP6.ScenarioMIP.NCC.NorESM2-LM.ssp370.r1i1p1f1.Omon.chl.gr.v20191108|noresg.nird.sigma2.no,CMIP6,ScenarioMIP,NCC,NorESM2-LM,ssp370,r1i1p1f1,Omon,mon,gr,20191108,100 km,chl,Mass Concentration of Total Phytoplankton Expressed as Chlorophyll in Sea Water,kg m-3,2041-01-01T00:00:00Z,2050-12-01T00:00:00Z,709423452,noresg.nird.sigma2.no,http://noresg.nird.sigma2.no/thredds/fileServer/esg_dataroot/cmor/CMIP6/ScenarioMIP/NCC/NorESM2-LM/ssp370/r1i1p1f1/Omon/chl/gr/v20191108/chl_Omon_NorESM2-LM_ssp370_r1i1p1f1_gr_204101-205012.nc,hdl:21.14100/b1f91f2f-654a-3f82-8255-3555fffa7c85,hdl:21.14100/ed9c5fa1-f369-4d75-b622-6a3c4a8e9d1a
CMIP6.ScenarioMIP.NCC.NorESM2-LM.ssp370.r1i1p1f1.Omon.chl.gr.v20191108.chl_Omon_NorESM2-LM_ssp370_r1i1p1f1_gr_205101-206012.nc|noresg.nird.sigma2.no,CMIP6.ScenarioMIP.NCC.NorESM2-LM.ssp370.r1i1p1f1.Omon.chl.gr.v20191108|noresg.nird.sigma2.no,CMIP6,ScenarioMIP,NCC,NorESM2-LM,ssp370,r1i1p1f1,Omon,mon,gr,20191108,100 km,chl,Mass Concentration of Total Phytoplankton Expressed as Chlorophyll in Sea Water,kg m-3,2051-01-01T00:00:00Z,2060-12-01T00:00:00Z,709521139,noresg.nird.sigma2.no,http://noresg.nird.sigma2.no/thredds/fileServer/esg_dataroot/cmor/CMIP6/ScenarioMIP/NCC/NorESM2-LM/ssp370/r1i1p1f1/Omon/chl/gr/v20191108/chl_Omon_NorESM2-LM_ssp370_r1i1p1f1_gr_205101-206012.nc,hdl:21.14100/b1f91f2f-654a-3f82-8255-3555fffa7c85,hdl:21.14100/0b86e18a-2160-434b-b564-b37d89046b35
CMIP6.ScenarioMIP.NCC.NorESM2-MM.ssp585.r1i1p1f1.Omon.chl.gr.v20191108.chl_Omon_NorESM2-MM_ssp585_r1i1p1f1_gr_204101-205012.nc|noresg.nird.sigma2.no,CMIP6.ScenarioMIP.NCC.NorESM2-MM.ssp585.r1i1p1f1.Omon.chl.gr.v20191108|noresg.nird.sigma2.no,CMIP6,ScenarioMIP,NCC,NorESM2-MM,ssp585,r1i1p1f1,Omon,mon,gr,20191108,100 km,chl,Mass Concentration of Total Phytoplankton Expressed as Chlorophyll in Sea Water,kg m-3,2041-01-01T00:00:00Z,2050-12-01T00:00:00Z,709099878,noresg.nird.sigma2.no,http://noresg.nird.sigma2.no/thredds/fileServer/esg_dataroot/cmor/CMIP6/ScenarioMIP/NCC/NorESM2-MM/ssp585/r1i1p1f1/Omon/chl/gr/v20191108/chl_Omon_NorESM2-MM_ssp585_r1i1p1f1_gr_204101-205012.nc,hdl:21.14100/05e7b152-deab-3dc4-8505-b3c8bd7bd4a2,hdl:21.14100/8d0e980c-14a8-424c-ae54-56cfd511d46d
CMIP6.ScenarioMIP.NCC.NorESM2-MM.ssp585.r1i1p1f1.Omon.chl.gr.v20191108.chl_Omon_NorESM2-MM_ssp585_r1i1p1f1_gr_205101-206012.nc|noresg.nird.sigma2.no,CMIP6.ScenarioMIP.NCC.NorESM2-MM.ssp585.r1i1p1f1.Omon.chl.gr.v20191108|noresg.nird.sigma2.no,CMIP6,ScenarioMIP,NCC,NorESM2-MM,ssp585,r1i1p1f1,Omon,mon,gr,20191108,100 km,chl,Mass Concentration of Total Phytoplankton Expressed as Chlorophyll in Sea Water,kg m-3,2051-01-01T00:00:00Z,2060-12-01T00:00:00Z,710793310,noresg.nird.sigma2.no,http://noresg.nird.sigma2.no/thredds/fileServer/esg_dataroot/cmor/CMIP6/ScenarioMIP/NCC/NorESM2-MM/ssp585/r1i1p1f1/Omon/chl/gr/v20191108/chl_Omon_NorESM2-MM_ssp585_r1i1p1f1_gr_205101-206012.nc,hdl:21.14100/05e7b152-deab-3dc4-8505-b3c8bd7bd4a2,hdl:21.14100/7078f1bd-4adb-48ac-bfa4-4885e2731cbd
CMIP6.ScenarioMIP.NCC.NorESM2-MM.ssp370.r1i1p1f1.Omon.chl.gr.v20191108.chl_Omon_NorESM2-MM_ssp370_r1i1p1f1_gr_204101-205012.nc|noresg.nird.sigma2.no,CMIP6.ScenarioMIP.NCC.NorESM2-MM.ssp370.r1i1p1f1.Omon.chl.gr.v20191108|noresg.nird.sigma2.no,CMIP6,ScenarioMIP,NCC,NorESM2-MM,ssp370,r1i1p1f1,Omon,mon,gr,20191108,100 km,chl,Mass Concentration of Total Phytoplankton Expressed as Chlorophyll in Sea Water,kg m-3,2041-01-01T00:00:00Z,2050-12-01T00:00:00Z,714586362,noresg.nird.sigma2.no,http://noresg.nird.sigma2.no/thredds/fileServer/esg_dataroot/cmor/CMIP6/ScenarioMIP/NCC/NorESM2-MM/ssp370/r1i1p1f1/Omon/chl/gr/v20191108/chl_Omon_NorESM2-MM_ssp370_r1i1p1f1_gr_204101-205012.nc,hdl:21.14100/9983a0b5-e000-31d2-a396-9c01a654b8c3,hdl:21.14100/f8c68076-1941-4aca-bc35-c18888139988
CMIP6.ScenarioMIP.NCC.NorESM2-MM.ssp370.r1i1p1f1.Omon.chl.gr.v20191108.chl_Omon_NorESM2-MM_ssp370_r1i1p1f1_gr_205101-206012.nc|noresg.nird.sigma2.no,CMIP6.ScenarioMIP.NCC.NorESM2-MM.ssp370.r1i1p1f1.Omon.chl.gr.v20191108|noresg.nird.sigma2.no,CMIP6,ScenarioMIP,NCC,NorESM2-MM,ssp370,r1i1p1f1,Omon,mon,gr,20191108,100 km,chl,Mass Concentration of Total Phytoplankton Expressed as Chlorophyll in Sea Water,kg m-3,2051-01-01T00:00:00Z,2060-12-01T00:00:00Z,711808944,noresg.nird.sigma2.no,http://noresg.nird.sigma2.no/thredds/fileServer/esg_dataroot/cmor/CMIP6/ScenarioMIP/NCC/NorESM2-MM/ssp370/r1i1p1f1/Omon/chl/gr/v20191108/chl_Omon_NorESM2-MM_ssp370_r1i1p1f1_gr_205101-206012.nc,hdl:21.14100/9983a0b5-e000-31d2-a396-9c01a654b8c3,hdl:21.14100/c9109828-5ad2-4fb8-96aa-3a7ede5679a8
CMIP6.ScenarioMIP.NCC.NorESM2-MM.ssp245.r1i1p1f1.Omon.chl.gr.v20191108.chl_Omon_NorESM2-MM_ssp245_r1i1p1f1_gr_204101-205012.nc|noresg.nird.sigma2.no,CMIP6.ScenarioMIP.NCC.NorESM2-MM.ssp245.r1i1p1f1.Omon.chl.gr.v20191108|noresg.nird.sigma2.no,CMIP6,ScenarioMIP,NCC,NorESM2-MM,ssp245,r1i1p1f1,Omon,mon,gr,20191108,100 km,chl,Mass Concentration of Total Phytoplankton Expressed as Chlorophyll in Sea Water,kg m-3,2041-01-01T00:00:00Z,2050-12-01T00:00:00Z,716443220,noresg.nird.sigma2.no,http://noresg.nird.sigma2.no/thredds/fileServer/esg_dataroot/cmor/CMIP6/ScenarioMIP/NCC/NorESM2-MM/ssp245/r1i1p1f1/Omon/chl/gr/v20191108/chl_Omon_NorESM2-MM_ssp245_r1i1p1f1_gr_204101-205012.nc,hdl:21.14100/5bdf5e79-174d-3098-8285-5923a90861cf,hdl:21.14100/3eee9bc2-e170-4c77-af3d-520f9fd201d5
CMIP6.ScenarioMIP.NCC.NorESM2-MM.ssp245.r1i1p1f1.Omon.chl.gr.v20191108.chl_Omon_NorESM2-MM_ssp245_r1i1p1f1_gr_205101-206012.nc|noresg.nird.sigma2.no,CMIP6.ScenarioMIP.NCC.NorESM2-MM.ssp245.r1i1p1f1.Omon.chl.gr.v20191108|noresg.nird.sigma2.no,CMIP6,ScenarioMIP,NCC,NorESM2-MM,ssp245,r1i1p1f1,Omon,mon,gr,20191108,100 km,chl,Mass Concentration of Total Phytoplankton Expressed as Chlorophyll in Sea Water,kg m-3,2051-01-01T00:00:00Z,2060-12-01T00:00:00Z,713152029,noresg.nird.sigma2.no,http://noresg.nird.sigma2.no/thredds/fileServer/esg_dataroot/cmor/CMIP6/ScenarioMIP/NCC/NorESM2-MM/ssp245/r1i1p1f1/Omon/chl/gr/v20191108/chl_Omon_NorESM2-MM_ssp245_r1i1p1f1_gr_205101-206012.nc,hdl:21.14100/5bdf5e79-174d-3098-8285-5923a90861cf,hdl:21.14100/d742678f-786d-4900-9467-7fadba558479
CMIP6.ScenarioMIP.NCC.NorESM2-LM.ssp370.r2i1p1f1.Omon.chl.gr.v20191108.chl_Omon_NorESM2-LM_ssp370_r2i1p1f1_gr_204101-205012.nc|noresg.nird.sigma2.no,CMIP6.ScenarioMIP.NCC.NorESM2-LM.ssp370.r2i1p1f1.Omon.chl.gr.v20191108|noresg.nird.sigma2.no,CMIP6,ScenarioMIP,NCC,NorESM2-LM,ssp370,r2i1p1f1,Omon,mon,gr,20191108,100 km,chl,Mass Concentration of Total Phytoplankton Expressed as Chlorophyll in Sea Water,kg m-3,2041-01-01T00:00:00Z,2050-12-01T00:00:00Z,712256862,noresg.nird.sigma2.no,http://noresg.nird.sigma2.no/thredds/fileServer/esg_dataroot/cmor/CMIP6/ScenarioMIP/NCC/NorESM2-LM/ssp370/r2i1p1f1/Omon/chl/gr/v20191108/chl_Omon_NorESM2-LM_ssp370_r2i1p1f1_gr_204101-205012.nc,hdl:21.14100/7638473d-aa94-3b3a-95f0-404048301cb1,hdl:21.14100/f915d9c8-47e0-4bbe-8d1b-844a7ac8c68f
CMIP6.ScenarioMIP.NCC.NorESM2-LM.ssp370.r2i1p1f1.Omon.chl.gr.v20191108.chl_Omon_NorESM2-LM_ssp370_r2i1p1f1_gr_205101-205412.nc|noresg.nird.sigma2.no,CMIP6.ScenarioMIP.NCC.NorESM2-LM.ssp370.r2i1p1f1.Omon.chl.gr.v20191108|noresg.nird.sigma2.no,CMIP6,ScenarioMIP,NCC,NorESM2-LM,ssp370,r2i1p1f1,Omon,mon,gr,20191108,100 km,chl,Mass Concentration of Total Phytoplankton Expressed as Chlorophyll in Sea Water,kg m-3,2051-01-01T00:00:00Z,2054-12-01T00:00:00Z,288083874,noresg.nird.sigma2.no,http://noresg.nird.sigma2.no/thredds/fileServer/esg_dataroot/cmor/CMIP6/ScenarioMIP/NCC/NorESM2-LM/ssp370/r2i1p1f1/Omon/chl/gr/v20191108/chl_Omon_NorESM2-LM_ssp370_r2i1p1f1_gr_205101-205412.nc,hdl:21.14100/7638473d-aa94-3b3a-95f0-404048301cb1,hdl:21.14100/c064d2ed-b3fb-4930-af81-0b37eb2285d6
CMIP6.ScenarioMIP.NCC.NorESM2-LM.ssp245.r3i1p1f1.Omon.chl.gr.v20191108.chl_Omon_NorESM2-LM_ssp245_r3i1p1f1_gr_204101-205012.nc|noresg.nird.sigma2.no,CMIP6.ScenarioMIP.NCC.NorESM2-LM.ssp245.r3i1p1f1.Omon.chl.gr.v20191108|noresg.nird.sigma2.no,CMIP6,ScenarioMIP,NCC,NorESM2-LM,ssp245,r3i1p1f1,Omon,mon,gr,20191108,100 km,chl,Mass Concentration of Total Phytoplankton Expressed as Chlorophyll in Sea Water,kg m-3,2041-01-01T00:00:00Z,2050-12-01T00:00:00Z,715567931,noresg.nird.sigma2.no,http://noresg.nird.sigma2.no/thredds/fileServer/esg_dataroot/cmor/CMIP6/ScenarioMIP/NCC/NorESM2-LM/ssp245/r3i1p1f1/Omon/chl/gr/v20191108/chl_Omon_NorESM2-LM_ssp245_r3i1p1f1_gr_204101-205012.nc,hdl:21.14100/23a1ebbf-d090-3b44-a964-812bdee393f3,hdl:21.14100/a2cfeb15-47bf-4d59-94c9-e74292bd122a
CMIP6.ScenarioMIP.NCC.NorESM2-LM.ssp245.r3i1p1f1.Omon.chl.gr.v20191108.chl_Omon_NorESM2-LM_ssp245_r3i1p1f1_gr_205101-206012.nc|noresg.nird.sigma2.no,CMIP6.ScenarioMIP.NCC.NorESM2-LM.ssp245.r3i1p1f1.Omon.chl.gr.v20191108|noresg.nird.sigma2.no,CMIP6,ScenarioMIP,NCC,NorESM2-LM,ssp245,r3i1p1f1,Omon,mon,gr,20191108,100 km,chl,Mass Concentration of Total Phytoplankton Expressed as Chlorophyll in Sea Water,kg m-3,2051-01-01T00:00:00Z,2060-12-01T00:00:00Z,715030725,noresg.nird.sigma2.no,http://noresg.nird.sigma2.no/thredds/fileServer/esg_dataroot/cmor/CMIP6/ScenarioMIP/NCC/NorESM2-LM/ssp245/r3i1p1f1/Omon/chl/gr/v20191108/chl_Omon_NorESM2-LM_ssp245_r3i1p1f1_gr_205101-206012.nc,hdl:21.14100/23a1ebbf-d090-3b44-a964-812bdee393f3,hdl:21.14100/0c79f569-66fe-4398-8e5f-51b07a908476
CMIP6.ScenarioMIP.NCC.NorESM2-LM.ssp245.r2i1p1f1.Omon.chl.gr.v20191108.chl_Omon_NorESM2-LM_ssp245_r2i1p1f1_gr_204101-205012.nc|noresg.nird.sigma2.no,CMIP6.ScenarioMIP.NCC.NorESM2-LM.ssp245.r2i1p1f1.Omon.chl.gr.v20191108|noresg.nird.sigma2.no,CMIP6,ScenarioMIP,NCC,NorESM2-LM,ssp245,r2i1p1f1,Omon,mon,gr,20191108,100 km,chl,Mass Concentration of Total Phytoplankton Expressed as Chlorophyll in Sea Water,kg m-3,2041-01-01T00:00:00Z,2050-12-01T00:00:00Z,713983440,noresg.nird.sigma2.no,http://noresg.nird.sigma2.no/thredds/fileServer/esg_dataroot/cmor/CMIP6/ScenarioMIP/NCC/NorESM2-LM/ssp245/r2i1p1f1/Omon/chl/gr/v20191108/chl_Omon_NorESM2-LM_ssp245_r2i1p1f1_gr_204101-205012.nc,hdl:21.14100/640e6f55-98d9-3e16-9eb9-d794ec295d52,hdl:21.14100/0bf2f7ac-5902-4a1d-afdd-3cc9fe544f53
CMIP6.ScenarioMIP.NCC.NorESM2-LM.ssp245.r2i1p1f1.Omon.chl.gr.v20191108.chl_Omon_NorESM2-LM_ssp245_r2i1p1f1_gr_205101-206012.nc|noresg.nird.sigma2.no,CMIP6.ScenarioMIP.NCC.NorESM2-LM.ssp245.r2i1p1f1.Omon.chl.gr.v20191108|noresg.nird.sigma2.no,CMIP6,ScenarioMIP,NCC,NorESM2-LM,ssp245,r2i1p1f1,Omon,mon,gr,20191108,100 km,chl,Mass Concentration of Total Phytoplankton Expressed as Chlorophyll in Sea Water,kg m-3,2051-01-01T00:00:00Z,2060-12-01T00:00:00Z,713350828,noresg.nird.sigma2.no,http://noresg.nird.sigma2.no/thredds/fileServer/esg_dataroot/cmor/CMIP6/ScenarioMIP/NCC/NorESM2-LM/ssp245/r2i1p1f1/Omon/chl/gr/v20191108/chl_Omon_NorESM2-LM_ssp245_r2i1p1f1_gr_205101-206012.nc,hdl:21.14100/640e6f55-98d9-3e16-9eb9-d794ec295d52,hdl:21.14100/e77d41d3-933e-4b63-b7aa-1f8c0f67b574
CMIP6.ScenarioMIP.NCC.NorESM2-MM.ssp126.r1i1p1f1.Omon.chl.gr.v20191108.chl_Omon_NorESM2-MM_ssp126_r1i1p1f1_gr_204101-205012.nc|noresg.nird.sigma2.no,CMIP6.ScenarioMIP.NCC.NorESM2-MM.ssp126.r1i1p1f1.Omon.chl.gr.v20191108|noresg.nird.sigma2.no,CMIP6,ScenarioMIP,NCC,NorESM2-MM,ssp126,r1i1p1f1,Omon,mon,gr,20191108,100 km,chl,Mass Concentration of Total Phytoplankton Expressed as Chlorophyll in Sea Water,kg m-3,2041-01-01T00:00:00Z,2050-12-01T00:00:00Z,716975665,noresg.nird.sigma2.no,http://noresg.nird.sigma2.no/thredds/fileServer/esg_dataroot/cmor/CMIP6/ScenarioMIP/NCC/NorESM2-MM/ssp126/r1i1p1f1/Omon/chl/gr/v20191108/chl_Omon_NorESM2-MM_ssp126_r1i1p1f1_gr_204101-205012.nc,hdl:21.14100/cd6ce5b5-b39e-3485-8d65-5aa31417a979,hdl:21.14100/d5321eff-87b3-4a35-9f5c-68d7f1334c64
CMIP6.ScenarioMIP.NCC.NorESM2-MM.ssp126.r1i1p1f1.Omon.chl.gr.v20191108.chl_Omon_NorESM2-MM_ssp126_r1i1p1f1_gr_205101-206012.nc|noresg.nird.sigma2.no,CMIP6.ScenarioMIP.NCC.NorESM2-MM.ssp126.r1i1p1f1.Omon.chl.gr.v20191108|noresg.nird.sigma2.no,CMIP6,ScenarioMIP,NCC,NorESM2-MM,ssp126,r1i1p1f1,Omon,mon,gr,20191108,100 km,chl,Mass Concentration of Total Phytoplankton Expressed as Chlorophyll in Sea Water,kg m-3,2051-01-01T00:00:00Z,2060-12-01T00:00:00Z,715542870,noresg.nird.sigma2.no,http://noresg.nird.sigma2.no/thredds/fileServer/esg_dataroot/cmor/CMIP6/ScenarioMIP/NCC/NorESM2-MM/ssp126/r1i1p1f1/Omon/chl/gr/v20191108/chl_Omon_NorESM2-MM_ssp126_r1i1p1f1_gr_205101-206012.nc,hdl:21.14100/cd6ce5b5-b39e-3485-8d65-5aa31417a979,hdl:21.14100/c46cb8a6-7e96-431a-ab9d-9204ddba07f3
CMIP6.ScenarioMIP.NCC.NorESM2-LM.ssp245.r1i1p1f1.Omon.chl.gr.v20191108.chl_Omon_NorESM2-LM_ssp245_r1i1p1f1_gr_204101-205012.nc|noresg.nird.sigma2.no,CMIP6.ScenarioMIP.NCC.NorESM2-LM.ssp245.r1i1p1f1.Omon.chl.gr.v20191108|noresg.nird.sigma2.no,CMIP6,ScenarioMIP,NCC,NorESM2-LM,ssp245,r1i1p1f1,Omon,mon,gr,20191108,100 km,chl,Mass Concentration of Total Phytoplankton Expressed as Chlorophyll in Sea Water,kg m-3,2041-01-01T00:00:00Z,2050-12-01T00:00:00Z,713156698,noresg.nird.sigma2.no,http://noresg.nird.sigma2.no/thredds/fileServer/esg_dataroot/cmor/CMIP6/ScenarioMIP/NCC/NorESM2-LM/ssp245/r1i1p1f1/Omon/chl/gr/v20191108/chl_Omon_NorESM2-LM_ssp245_r1i1p1f1_gr_204101-205012.nc,hdl:21.14100/481b1889-62f3-36da-8447-1e7f122f5d94,hdl:21.14100/02c9ef22-fa7e-434b-bc4b-8eca1c3c5052
CMIP6.ScenarioMIP.NCC.NorESM2-LM.ssp245.r1i1p1f1.Omon.chl.gr.v20191108.chl_Omon_NorESM2-LM_ssp245_r1i1p1f1_gr_205101-206012.nc|noresg.nird.sigma2.no,CMIP6.ScenarioMIP.NCC.NorESM2-LM.ssp245.r1i1p1f1.Omon.chl.gr.v20191108|noresg.nird.sigma2.no,CMIP6,ScenarioMIP,NCC,NorESM2-LM,ssp245,r1i1p1f1,Omon,mon,gr,20191108,100 km,chl,Mass Concentration of Total Phytoplankton Expressed as Chlorophyll in Sea Water,kg m-3,2051-01-01T00:00:00Z,2060-12-01T00:00:00Z,708492625,noresg.nird.sigma2.no,http://noresg.nird.sigma2.no/thredds/fileServer/esg_dataroot/cmor/CMIP6/ScenarioMIP/NCC/NorESM2-LM/ssp245/r1i1p1f1/Omon/chl/gr/v20191108/chl_Omon_NorESM2-LM_ssp245_r1i1p1f1_gr_205101-206012.nc,hdl:21.14100/481b1889-62f3-36da-8447-1e7f122f5d94,hdl:21.14100/92ce9cb4-24d2-458e-acd6-26821a9671f5
CMIP6.ScenarioMIP.NCC.NorESM2-MM.ssp245.r2i1p1f1.Omon.chl.gr.v20200702.chl_Omon_NorESM2-MM_ssp245_r2i1p1f1_gr_204101-205012.nc|noresg.nird.sigma2.no,CMIP6.ScenarioMIP.NCC.NorESM2-MM.ssp245.r2i1p1f1.Omon.chl.gr.v20200702|noresg.nird.sigma2.no,CMIP6,ScenarioMIP,NCC,NorESM2-MM,ssp245,r2i1p1f1,Omon,mon,gr,20200702,100 km,chl,Mass Concentration of Total Phytoplankton Expressed as Chlorophyll in Sea Water,kg m-3,2041-01-01T00:00:00Z,2050-12-01T00:00:00Z,715863887,noresg.nird.sigma2.no,http://noresg.nird.sigma2.no/thredds/fileServer/esg_dataroot/cmor/CMIP6/ScenarioMIP/NCC/NorESM2-MM/ssp245/r2i1p1f1/Omon/chl/gr/v20200702/chl_Omon_NorESM2-MM_ssp245_r2i1p1f1_gr_204101-205012.nc,hdl:21.14100/bfcdc039-6a85-3225-8373-17f207d74d43,hdl:21.14100/33680853-d707-4faa-9efb-4920302c7394
CMIP6.ScenarioMIP.NCC.NorESM2-MM.ssp245.r2i1p1f1.Omon.chl.gr.v20200702.chl_Omon_NorESM2-MM_ssp245_r2i1p1f1_gr_205101-206012.nc|noresg.nird.sigma2.no,CMIP6.ScenarioMIP.NCC.NorESM2-MM.ssp245.r2i1p1f1.Omon.chl.gr.v20200702|noresg.nird.sigma2.no,CMIP6,ScenarioMIP,NCC,NorESM2-MM,ssp245,r2i1p1f1,Omon,mon,gr,20200702,100 km,chl,Mass Concentration of Total Phytoplankton Expressed as Chlorophyll in Sea Water,kg m-3,2051-01-01T00:00:00Z,2060-12-01T00:00:00Z,713294528,noresg.nird.sigma2.no,http://noresg.nird.sigma2.no/thredds/fileServer/esg_dataroot/cmor/CMIP6/ScenarioMIP/NCC/NorESM2-MM/ssp245/r2i1p1f1/Omon/chl/gr/v20200702/chl_Omon_NorESM2-MM_ssp245_r2i1p1f1_gr_205101-206012.nc,hdl:21.14100/bfcdc039-6a85-3225-8373-17f207d74d43,hdl:21.14100/0a1b984a-c191-4538-a87d-8aae78096160
CMIP6.ScenarioMIP.MOHC.UKESM1-0-LL.ssp370.r3i1p1f2.Omon.chl.gn.v20190726.chl_Omon_UKESM1-0-LL_ssp370_r3i1p1f2_gn_201501-204912.nc|esgf-data3.ceda.ac.uk,CMIP6.ScenarioMIP.MOHC.UKESM1-0-LL.ssp370.r3i1p1f2.Omon.chl.gn.v20190726|esgf-data3.ceda.ac.uk,CMIP6,ScenarioMIP,MOHC,UKESM1-0-LL,ssp370,r3i1p1f2,Omon,mon,gn,20190726,100 km,chl,Mass Concentration of Total Phytoplankton expressed as Chlorophyll in Sea Water,kg m-3,2015-01-01T00:00:00Z,2049-12-01T00:00:00Z,5175844986,esgf-data3.ceda.ac.uk,http://esgf-data3.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp370/r3i1p1f2/Omon/chl/gn/v20190726/chl_Omon_UKESM1-0-LL_ssp370_r3i1p1f2_gn_201501-204912.nc,hdl:21.14100/2b8c6acc-74b6-3978-9c18-6e6bfa8a0a7d,hdl:21.14100/de3f6573-9daf-4f6c-9d09-d8cc21707c3e
CMIP6.ScenarioMIP.MOHC.UKESM1-0-LL.ssp370.r3i1p1f2.Omon.chl.gn.v20190726.chl_Omon_UKESM1-0-LL_ssp370_r3i1p1f2_gn_205001-209912.nc|esgf-data3.ceda.ac.uk,CMIP6.ScenarioMIP.MOHC.UKESM1-0-LL.ssp370.r3i1p1f2.Omon.chl.gn.v20190726|esgf-data3.ceda.ac.uk,CMIP6,ScenarioMIP,MOHC,UKESM1-0-LL,ssp370,r3i1p1f2,Omon,mon,gn,20190726,100 km,chl,Mass Concentration of Total Phytoplankton expressed as Chlorophyll in Sea Water,kg m-3,2050-01-01T00:00:00Z,2099-12-01T00:00:00Z,7351532343,esgf-data3.ceda.ac.uk,http://esgf-data3.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp370/r3i1p1f2/Omon/chl/gn/v20190726/chl_Omon_UKESM1-0-LL_ssp370_r3i1p1f2_gn_205001-209912.nc,hdl:21.14100/2b8c6acc-74b6-3978-9c18-6e6bfa8a0a7d,hdl:21.14100/1b1b6b37-a8b8-4c81-a1fd-38750e4c6c49
CMIP6.ScenarioMIP.MOHC.UKESM1-0-LL.ssp585.r8i1p1f2.Omon.chl.gn.v20190906.chl_Omon_UKESM1-0-LL_ssp585_r8i1p1f2_gn_201501-204912.nc|esgf-data3.ceda.ac.uk,CMIP6.ScenarioMIP.MOHC.UKESM1-0-LL.ssp585.r8i1p1f2.Omon.chl.gn.v20190906|esgf-data3.ceda.ac.uk,CMIP6,ScenarioMIP,MOHC,UKESM1-0-LL,ssp585,r8i1p1f2,Omon,mon,gn,20190906,100 km,chl,Mass Concentration of Total Phytoplankton expressed as Chlorophyll in Sea Water,kg m-3,2015-01-01T00:00:00Z,2049-12-01T00:00:00Z,5172728382,esgf-data3.ceda.ac.uk,http://esgf-data3.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp585/r8i1p1f2/Omon/chl/gn/v20190906/chl_Omon_UKESM1-0-LL_ssp585_r8i1p1f2_gn_201501-204912.nc,hdl:21.14100/a3e1d4d5-63fe-39d6-babc-1e2c24fb24d9,hdl:21.14100/47c6e4d4-b1db-48c8-b86c-83c10cdc50bf
CMIP6.ScenarioMIP.MOHC.UKESM1-0-LL.ssp585.r8i1p1f2.Omon.chl.gn.v20190906.chl_Omon_UKESM1-0-LL_ssp585_r8i1p1f2_gn_205001-209912.nc|esgf-data3.ceda.ac.uk,CMIP6.ScenarioMIP.MOHC.UKESM1-0-LL.ssp585.r8i1p1f2.Omon.chl.gn.v20190906|esgf-data3.ceda.ac.uk,CMIP6,ScenarioMIP,MOHC,UKESM1-0-LL,ssp585,r8i1p1f2,Omon,mon,gn,20190906,100 km,chl,Mass Concentration of Total Phytoplankton expressed as Chlorophyll in Sea Water,kg m-3,2050-01-01T00:00:00Z,2099-12-01T00:00:00Z,7344143136,esgf-data3.ceda.ac.uk,http://esgf-data3.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/ScenarioMIP/MOHC/UKESM1-0-LL/ssp585/r8i1p1f2/Omon/chl/gn/v20190906/chl_Omon_UKESM1-0-LL_ssp585_r8i1p1f2_gn_205001-209912.nc,hdl:21.14100/a3e1d4d5-63fe-39d6-babc-1e2c24fb24d9,hdl:21.14100/a004b3b5-cef5-405a-b750-988fc0c036e1
